mm,RUL
-0.070911941,7053
-0.594075185,7052
0.380839956,7051
-1.511184069,7050
-1.441120207,7049
0.156691302,7048
-1.034044611,7047
-0.571699119,7046
1.159713988,7045
-0.232052265,7044
-0.07061634,7043
1.230999749,7042
-0.467200492,7041
-0.440300803,7040
0.96948969,7039
-0.532698072,7038
-0.18333566,7037
1.384213568,7036
-0.063129212,7035
0.087143189,7034
1.284658737,7033
-0.709921199,7032
-0.865599009,7031
0.080145528,7030
-1.799272179,7029
-1.54413481,7028
0.124042495,7027
-0.904839514,7026
0.057851032,7025
1.9877141,7024
0.889780855,7023
1.355885812,7022
2.499468371,7021
0.289753244,7020
-0.196006567,7019
0.226938282,7018
-2.089204677,7017
-2.242937614,7016
-0.916960931,7015
-2.179665558,7014
-1.078710222,7013
1.107205259,7012
0.423776412,7011
1.341757964,7010
2.920791695,7009
1.138311729,7008
0.867365566,7007
1.380876325,7006
-1.057126126,7005
-1.471898377,7004
-0.638690946,7003
-2.294096101,7002
-1.679370942,7001
0.147766216,7000
-0.763168504,6999
0.23514699,6998
1.973598422,6997
0.438866791,6996
0.772767229,6995
1.723967191,6994
-0.33770998,6993
-0.334442094,6992
0.600161996,6991
-1.182224283,6990
-0.734303247,6989
0.635205097,6988
-0.853951893,6987
-0.329641053,6986
0.948299275,6985
-0.75494249,6984
-0.524995674,6983
0.606810452,6982
-1.14674123,6981
-0.546164871,6980
0.88700316,6979
-0.458761304,6978
0.449071193,6977
1.955293979,6976
0.314058285,6975
0.675574785,6974
1.484084187,6973
-0.856791771,6972
-0.988032151,6971
-0.283924686,6970
-2.333842963,6969
-1.810635036,6968
-0.2213604,6967
-1.220900455,6966
0.229046445,6965
2.116564488,6964
0.96533102,6963
1.740308827,6962
2.605675139,6961
0.351510769,6960
0.015470718,6959
0.20534001,6958
-2.236116271,6957
-2.046499104,6956
-0.978664012,6955
-2.251871708,6954
-0.950183418,6953
1.004769119,6952
0.125035358,6951
1.316583397,6950
2.619513115,6949
0.849906031,6948
0.995060791,6947
1.353007652,6946
-1.04805106,6945
-1.019334744,6944
-0.232223514,6943
-2.04976508,6942
-1.097345049,6941
0.309724149,6940
-0.864846533,6939
0.136869864,6938
1.473767664,6937
-0.183522638,6936
0.353828171,6935
1.251089756,6934
-0.686444493,6933
-0.110938206,6932
0.876279343,6931
-0.795658504,6930
0.099070199,6929
1.16220745,6928
-0.590031513,6927
0.020344078,6926
0.762656859,6925
-1.267682755,6924
-0.791626167,6923
-0.072074747,6922
-1.748245324,6921
-0.750168615,6920
0.68080319,6919
-0.40684119,6918
0.988791792,6917
2.350399606,6916
0.719157658,6915
1.254277806,6914
1.668125272,6913
-0.885923218,6912
-0.851219245,6911
-0.641607477,6910
-2.741747965,6909
-1.823864385,6908
-0.473222192,6907
-1.412035798,6906
0.335976527,6905
2.037628926,6904
0.926902563,6903
1.987469214,6902
2.647083467,6901
0.298930503,6900
0.287471583,6899
0.246405295,6898
-2.154699255,6897
-1.788474441,6896
-0.936763562,6895
-2.237018062,6894
-0.789531653,6893
0.868104883,6892
-0.192178982,6891
1.165811052,6890
2.224771813,6889
0.365985075,6888
0.909496817,6887
1.239725695,6886
-1.000158264,6885
-0.497610764,6884
0.08365997,6883
-1.577324003,6882
-0.532045567,6881
0.528779157,6880
-0.906256583,6879
0.086953235,6878
0.962466248,6877
-0.880556575,6876
-0.020563917,6875
0.719095671,6874
-1.056301651,6873
0.024351554,6872
1.037050545,6871
-0.399873821,6870
0.779101988,6869
1.62262246,6868
-0.253534442,6867
0.406845381,6866
0.628912552,6865
-1.619952215,6864
-1.06739895,6863
-0.601145187,6862
-2.290103887,6861
-0.889782359,6860
0.543376986,6859
-0.404539386,6858
1.330350341,6857
2.510566497,6856
0.951847221,6855
1.654297148,6854
1.741478008,6853
-0.893231376,6852
-0.673234643,6851
-0.748495419,6850
-2.925579149,6849
-1.789458806,6848
-0.722052648,6847
-1.648096223,6846
0.407738847,6845
1.85644228,6844
0.718672599,6843
2.012941825,6842
2.392712713,6841
0.149097834,6840
0.535190941,6839
0.322818698,6838
-2.017789816,6837
-1.216522928,6836
-0.663743848,6835
-2.057249332,6834
-0.46109519,6833
0.749643845,6832
-0.460221673,6831
0.917723112,6830
1.658644362,6829
-0.151800932,6828
0.689044795,6827
0.989257697,6826
-1.017461827,6825
0.028572104,6824
0.520423918,6823
-1.104225614,6822
0.253465157,6821
0.816914599,6820
-0.872437733,6819
0.132671531,6818
0.403355249,6817
-1.462193797,6816
-0.453317146,6815
0.068054671,6814
-1.391901952,6813
0.144237531,6812
1.148250168,6811
-0.020376208,6810
1.457451323,6809
2.06703965,6808
0.133207335,6807
0.784465374,6806
0.608510103,6805
-1.892329394,6804
-1.170679901,6803
-1.064077481,6802
-2.642103696,6801
-0.956771526,6800
0.282205448,6799
-0.475865789,6798
1.569734814,6797
2.540790626,6796
0.96806589,6795
1.959122234,6794
1.740498774,6793
-0.80826573,6792
-0.443313358,6791
-0.843738408,6790
-2.857471927,6789
-1.503855139,6788
-0.742931617,6787
-1.646503264,6786
0.446053061,6785
1.532045539,6784
0.430474439,6783
1.92844278,6782
2.04511029,6781
-0.025981546,6780
0.632854378,6779
0.336427352,6778
-1.769733412,6777
-0.594701419,6776
-0.346183983,6775
-1.724648328,6774
-0.066129586,6773
0.561654176,6772
-0.744333072,6771
0.664381732,6770
0.91257251,6769
-0.757234686,6768
0.428964888,6767
0.573508635,6766
-1.003975299,6765
0.45768376,6764
0.877892378,6763
-0.483000444,6762
0.981556822,6761
1.086350568,6760
-0.802577847,6759
0.150593502,6758
-0.080430988,6757
-1.992240011,6756
-0.75416621,6755
-0.497155451,6754
-1.780997453,6753
0.260596974,6752
1.178611321,6751
0.238608941,6750
2.070829729,6749
2.318987313,6748
0.38952836,6747
1.179492828,6746
0.53225688,6745
-1.963735623,6744
-1.236812476,6743
-1.414044721,6742
-2.891224013,6741
-0.881096894,6740
0.022223318,6739
-0.596113215,6738
1.666479515,6737
2.335629353,6736
0.923563478,6735
2.172254892,6734
1.591133942,6733
-0.731949664,6732
-0.124056084,6731
-0.728155545,6730
-2.584296722,6729
-1.11716499,6728
-0.705576807,6727
-1.599704179,6726
0.520654774,6725
1.17020131,6724
0.040973448,6723
1.622848494,6722
1.501703938,6721
-0.312438853,6720
0.679937005,6719
0.412068087,6718
-1.331019162,6717
0.038655097,6716
0.10480984,6715
-1.279458641,6714
0.449513795,6713
0.43683763,6712
-1.012907313,6711
0.349048578,6710
0.243519108,6709
-1.40533724,6708
0.150681524,6707
0.155606658,6706
-1.002272445,6705
0.911304937,6704
1.267927555,6703
-0.00521507,6702
1.645891731,6701
1.300632507,6700
-0.597191192,6699
0.325210339,6698
-0.422117111,6697
-2.369957699,6696
-1.116994994,6695
-1.008807057,6694
-1.990345886,6693
0.30846284,6692
1.006069984,6691
0.318580747,6690
2.434682186,6689
2.346033646,6688
0.623828168,6687
1.453102647,6686
0.434276774,6685
-1.917825052,6684
-1.062611839,6683
-1.555074335,6682
-2.904395107,6681
-0.745895384,6680
-0.220213731,6679
-0.699671523,6678
1.637319424,6677
1.949438632,6676
0.762946521,6675
2.086189209,6674
1.377683462,6673
-0.775050115,6672
0.177735949,6671
-0.608315698,6670
-2.251773191,6669
-0.620180984,6668
-0.543738171,6667
-1.504085163,6666
0.580391551,6665
0.743834923,6664
-0.405981149,6663
1.232769122,6662
0.830546344,6661
-0.770714869,6660
0.742281647,6659
0.374074331,6658
-1.036605026,6657
0.760507801,6656
0.551720505,6655
-0.655284832,6654
0.949372261,6653
0.434044821,6652
-1.134106302,6651
0.153060935,6650
-0.458467638,6649
-1.89328809,6648
-0.251511717,6647
-0.187496964,6646
-0.986290233,6645
1.264307009,6644
1.474695661,6643
0.540518638,6642
2.149677795,6641
1.445818502,6640
-0.356217865,6639
0.414725174,6638
-0.726989912,6637
-2.565229683,6636
-1.194913998,6635
-1.444872367,6634
-2.182604984,6633
0.266459998,6632
0.784411315,6631
0.420802807,6630
2.53755741,6629
2.228073294,6628
0.640007211,6627
1.637074798,6626
0.342390317,6625
-1.794194892,6624
-0.75684311,6623
-1.552190883,6622
-2.697782408,6621
-0.580987218,6620
-0.383883734,6619
-0.745090408,6618
1.585813546,6617
1.501335268,6616
0.353564924,6615
1.865370025,6614
0.956449608,6613
-0.763159238,6612
0.440609091,6611
-0.394219958,6610
-1.703105353,6609
0.108908361,6608
-0.219407873,6607
-1.16305903,6606
0.75701846,6605
0.330141251,6604
-0.811737641,6603
0.797131629,6602
0.031711839,6601
-1.094087437,6600
0.589185773,6599
0.26956857,6598
-0.673977282,6597
1.392232778,6596
0.910418524,6595
-0.123123816,6594
1.384190442,6593
0.439123266,6592
-1.218096371,6591
-0.078570944,6590
-1.067148624,6589
-2.334216847,6588
-0.488601221,6587
-0.701946185,6586
-1.003165556,6585
1.487719972,6584
1.492757824,6583
0.880288257,6582
2.574622172,6581
1.562925474,6580
-0.155108856,6579
0.603619446,6578
-0.948708728,6577
-2.579258785,6576
-1.239674601,6575
-1.751312979,6574
-2.198963517,6573
0.329235794,6572
0.536464602,6571
0.335561267,6570
2.558755559,6569
1.97261971,6568
0.594318834,6567
1.746588973,6566
0.255806103,6565
-1.525429892,6564
-0.384581023,6563
-1.419671289,6562
-2.324466379,6561
-0.244073979,6560
-0.378430425,6559
-0.806317729,6558
1.35857832,6557
0.8662627,6556
-0.055692928,6555
1.492999809,6554
0.495587225,6553
-0.759926359,6552
0.789136795,6551
-0.184848895,6550
-1.027916842,6549
0.763561535,6548
0.028869613,6547
-0.85060864,6546
0.888665298,6545
-0.157857513,6544
-1.240721737,6543
0.269061617,6542
-0.691759556,6541
-1.485079314,6540
0.46440286,6539
0.060255521,6538
-0.343775197,6537
1.920172377,6536
1.324975426,6535
0.422789372,6534
1.880021761,6533
0.408577423,6532
-1.145600545,6531
-0.188068043,6530
-1.613446194,6529
-2.658305732,6528
-0.737093473,6527
-1.057960193,6526
-1.07518994,6525
1.531275392,6524
1.409827346,6523
1.087418916,6522
2.846959853,6521
1.522969019,6520
0.033059286,6519
0.784991692,6518
-0.96604846,6517
-2.456088324,6516
-0.996351412,6515
-1.825856745,6514
-2.043691322,6513
0.387081108,6512
0.306780076,6511
0.216481218,6510
2.410981019,6509
1.502547606,6508
0.493884618,6507
1.709885028,6506
0.128119396,6505
-1.232280154,6504
0.047089308,6503
-1.083531869,6502
-1.758528561,6501
0.30096348,6500
-0.455438861,6499
-0.791254,6498
1.200147266,6497
0.163074409,6496
-0.560201128,6495
1.067647597,6494
-0.12104382,6493
-0.831136651,6492
0.90704365,6491
0.01333554,6490
-0.404349158,6489
1.407758827,6488
0.417769735,6487
-0.386050293,6486
1.006240273,6485
-0.473017162,6484
-1.570691539,6483
-0.167859957,6482
-1.399490482,6481
-1.874686169,6480
0.334309534,6479
-0.160837804,6478
-0.102429338,6477
2.230309039,6476
1.457958032,6475
0.913240927,6474
2.210149525,6473
0.422709999,6472
-1.024780376,6471
-0.21809069,6470
-1.904780507,6469
-2.719319406,6468
-0.871196774,6467
-1.39881083,6466
-1.016570875,6465
1.524936168,6464
1.16139606,6463
1.148585064,6462
2.825675112,6461
1.287777746,6460
0.162204685,6459
0.931051731,6458
-1.041824849,6457
-2.135940444,6456
-0.649304813,6455
-1.772558071,6454
-1.792006728,6453
0.493978903,6452
-0.041284439,6451
0.012713486,6450
2.032059136,6449
0.812043636,6448
0.215187794,6447
1.534240261,6446
-0.128955316,6445
-0.889279244,6444
0.541861078,6443
-0.729723818,6442
-1.099443024,6441
0.755556004,6440
-0.383396891,6439
-0.712115277,6438
0.967156708,6437
-0.412820989,6436
-0.968019321,6435
0.554932321,6434
-0.648797637,6433
-0.932168218,6432
1.02766738,6431
0.16919954,6430
0.226123533,6429
2.073946253,6428
0.722274373,6427
0.050991799,6426
1.236396885,6425
-0.733196053,6424
-1.692295439,6423
-0.541685655,6422
-1.936416019,6421
-2.089407231,6420
0.10058847,6419
-0.405132909,6418
0.152651112,6417
2.519727312,6416
1.554412414,6415
1.270044564,6414
2.420660716,6413
0.324949339,6412
-0.907724532,6411
-0.150444764,6410
-2.093517482,6409
-2.574905564,6408
-0.837622733,6407
-1.566811175,6406
-0.971077672,6405
1.476493444,6404
0.802475349,6403
1.059876174,6402
2.704333706,6401
1.015848563,6400
0.15884077,6399
1.056416678,6398
-0.974858628,6397
-1.695962899,6396
-0.225686798,6395
-1.542112858,6394
-1.363860063,6393
0.620491414,6392
-0.32961995,6391
-0.16389342,6390
1.541195989,6389
0.09460031,6388
-0.184607459,6387
1.222149137,6386
-0.41352217,6385
-0.625853062,6384
1.018471809,6383
-0.351579872,6382
-0.350079402,6381
1.253713149,6380
-0.228854546,6379
-0.520946674,6378
0.777613443,6377
-1.026125527,6376
-1.453136832,6375
-0.010004302,6374
-1.270663949,6373
-0.964396333,6372
1.1343338,6371
0.258546673,6370
0.745696206,6369
2.487925535,6368
1.003397158,6367
0.539453065,6366
1.407943461,6365
-0.92438033,6364
-1.690932383,6363
-0.715471918,6362
-2.415740113,6361
-2.140113224,6360
-0.020107321,6359
-0.658219694,6358
0.248662107,6357
2.520877054,6356
1.404162127,6355
1.48311821,6354
2.518333321,6353
0.234018434,6352
-0.632099736,6351
0.07215022,6350
-2.051592913,6349
-2.238197758,6348
-0.648759808,6347
-1.591293183,6346
-0.85854521,6345
1.382568751,6344
0.430867111,6343
0.787285188,6342
2.364494322,6341
0.510551602,6340
0.173832194,6339
1.118469279,6338
-0.893511385,6337
-1.050775331,6336
0.253504086,6335
-1.161660565,6334
-0.822571871,6333
0.806722033,6332
-0.576891455,6331
-0.305866679,6330
1.035252064,6329
-0.588222649,6328
-0.577463568,6327
0.836749164,6326
-0.657375933,6325
-0.360633064,6324
1.414587812,6323
0.06097051,6322
0.400421982,6321
1.843611207,6320
-0.044432557,6319
-0.264386246,6318
0.54185931,6317
-1.601584357,6316
-1.720831216,6315
-0.420144896,6314
-1.796038089,6313
-1.091175463,6312
1.102091541,6311
0.240504749,6310
1.063246625,6309
2.803629682,6308
1.120054448,6307
0.94788927,6306
1.491057203,6305
-1.010489059,6304
-1.634293867,6303
-0.784557613,6302
-2.582516049,6301
-2.072969429,6300
-0.12929016,6299
-0.911537744,6298
0.325374536,6297
2.428733263,6296
1.192214543,6295
1.456908056,6294
2.4346323,6293
0.144155009,6292
-0.337580591,6291
0.165138612,6290
-1.90114036,6289
-1.756507216,6288
-0.289275041,6287
-1.559117555,6286
-0.662905957,6285
1.212838065,6284
-0.0174587,6283
0.551350897,6282
1.842170358,6281
-0.060477343,6280
0.075178084,6279
1.014901658,6278
-0.852330479,6277
-0.532009018,6276
0.812225674,6275
-0.775967031,6274
-0.216707281,6273
1.047131319,6272
-0.665214679,6271
-0.443099083,6270
0.572386064,6269
-1.282221346,6268
-0.980987689,6267
0.352129114,6266
-0.994121005,6265
-0.093554179,6264
1.643086851,6263
0.419647804,6262
1.038582218,6261
2.221449284,6260
0.126743728,6259
0.022868794,6258
0.479163682,6257
-1.968548569,6256
-1.872187915,6255
-0.784498786,6254
-2.190009264,6253
-1.099972934,6252
0.938819046,6251
0.126713579,6250
1.381857071,6249
2.916700939,6248
1.172619986,6247
1.242994364,6246
1.589065119,6245
-1.026538857,6244
-1.299544796,6243
-0.779222143,6242
-2.687754258,6241
-1.909483712,6240
-0.189035183,6239
-1.011324595,6238
0.317187024,6237
2.144176528,6236
0.761812493,6235
1.358729555,6234
2.167912477,6233
-0.083029935,6232
-0.102990518,6231
0.379364309,6230
-1.636291963,6229
-1.14957251,6228
0.116431975,6227
-1.389463937,6226
-0.324292011,6225
1.051821273,6224
-0.517513492,6223
0.173892478,6222
1.140511281,6221
-0.627010773,6220
-0.089053099,6219
0.882433668,6218
-0.732377907,6217
0.135680209,6216
1.36825659,6215
-0.267620748,6214
0.434291178,6213
1.324573572,6212
-0.782690937,6211
-0.567987486,6210
0.019762802,6209
-1.938571168,6208
-1.323948612,6207
-0.103701869,6206
-1.324652615,6205
0.11210785,6204
1.775490496,6203
0.616577125,6202
1.581904226,6201
2.479968744,6200
0.277052834,6199
0.324818495,6198
0.430527513,6197
-2.142575842,6196
-1.90626213,6195
-1.094173251,6194
-2.537119116,6193
-1.072505835,6192
0.762716707,6191
-0.003038089,6190
1.543740914,6189
2.846332998,6188
1.032411656,6187
1.383280286,6186
1.530022226,6185
-1.004185633,6184
-0.970885234,6183
-0.582700153,6182
-2.526397413,6181
-1.438727564,6180
-0.101343118,6179
-1.151892502,6178
0.308895013,6177
1.680515682,6176
0.20509681,6175
1.072201877,6174
1.710420267,6173
-0.454232922,6172
0.019570863,6171
0.579944687,6170
-1.328426309,6169
-0.363227776,6168
0.502724977,6167
-1.056728045,6166
-0.049646505,6165
0.843720854,6164
-0.926861428,6163
-0.156908174,6162
0.535665006,6161
-1.309236192,6160
-0.303866545,6159
0.637959985,6158
-0.663295143,6157
0.595084197,6156
1.740650176,6155
0.220648528,6154
1.098995652,6153
1.462326152,6152
-0.751715449,6151
-0.535676375,6150
-0.380637207,6149
-2.473622005,6148
-1.497649509,6147
-0.491480018,6146
-1.63053417,6145
0.234627607,6144
1.751413188,6143
0.729147248,6142
1.983126778,6141
2.647311814,6140
0.369027136,6139
0.6075171,6138
0.342749139,6137
-2.156994645,6136
-1.699857537,6135
-1.142587874,6134
-2.623004356,6133
-0.892150448,6132
0.63580591,6131
-0.202436364,6130
1.49059932,6129
2.503445513,6128
0.698178688,6127
1.360963471,6126
1.390709543,6125
-0.978419602,6124
-0.60719199,6123
-0.343847698,6122
-2.202366273,6121
-0.945568589,6120
0.088331699,6119
-1.178293863,6118
0.29990693,6117
1.229902578,6116
-0.360860676,6115
0.703129017,6114
1.164816172,6113
-0.775275348,6112
0.221662282,6111
0.764278287,6110
-0.863607252,6109
0.368646508,6108
0.989571756,6107
-0.638171435,6106
0.407387059,6105
0.730355985,6104
-1.343867728,6103
-0.488713344,6102
-0.166021449,6101
-1.943775174,6100
-0.550399223,6099
0.438444278,6098
-0.726160858,6097
1.107978435,6096
2.105577189,6095
0.564994675,6094
1.607887026,6093
1.697919844,6092
-0.789399506,6091
-0.372949083,6090
-0.585563461,6089
-2.738857187,6088
-1.606648631,6087
-0.809849863,6086
-1.827313486,6085
0.283973727,6084
1.639002852,6083
0.689362554,6082
2.253005328,6081
2.534394188,6080
0.355198547,6079
0.835042868,6078
0.312214162,6077
-2.082103211,6076
-1.416442505,6075
-1.068095784,6074
-2.518899478,6073
-0.682143586,6072
0.444231632,6071
-0.490684644,6070
1.311969675,6069
2.032640904,6068
0.34052922,6067
1.243178982,6066
1.191435315,6065
-1.007895392,6064
-0.105735453,6063
0.035613941,6062
-1.718051718,6061
-0.244623604,6060
0.299631882,6059
-1.082606014,6058
0.341782637,6057
0.702131084,6056
-0.963557967,6055
0.292376619,6054
0.486163536,6053
-1.135922842,6052
0.308581542,6051
0.811427525,6050
-0.563164912,6049
1.040682287,6048
1.473155471,6047
-0.244333481,6046
0.834805916,6045
0.65563462,6044
-1.604407041,6043
-0.659422209,6042
-0.82844979,6041
-2.445463803,6040
-0.679056433,6039
0.140112025,6038
-0.737348885,6037
1.418608275,6036
2.225423803,6035
0.909255091,6034
2.076248155,6033
1.735601758,6032
-0.66449154,6031
-0.173905579,6030
-0.836141135,6029
-2.903875232,6028
-1.611554194,6027
-1.089801918,6026
-1.921295322,6025
0.378639313,6024
1.469592972,6023
0.522857322,6022
2.321008475,6021
2.261853964,6020
0.249955736,6019
1.024024707,6018
0.370775048,6017
-1.908985308,6016
-0.852249837,6015
-0.88737702,6014
-2.199933458,6013
-0.32014557,6012
0.318739349,6011
-0.660368157,6010
1.126727391,6009
1.405757633,6008
-0.204332444,6007
1.013525375,6006
0.820146442,6005
-0.965944856,6004
0.337279436,6003
0.297965449,6002
-1.138501203,6001
0.480588461,6000
0.54133034,5999
-0.888424022,5998
0.490897841,5997
0.22742025,5996
-1.444859094,5995
-0.188753274,5994
-0.251289128,5993
-1.572690244,5992
0.341724136,5991
0.768816282,5990
-0.249402343,5989
1.651060728,5988
1.808509022,5987
0.201214201,5986
1.246114282,5985
0.491186198,5984
-1.685806232,5983
-0.825351185,5982
-1.252417471,5981
-2.800453713,5980
-0.859029316,5979
-0.197049544,5978
-0.791254007,5977
1.592662929,5976
2.191254299,5975
0.94238618,5974
2.375731452,5973
1.731681985,5972
-0.570275601,5971
0.059942899,5970
-0.902562605,5969
-2.769939526,5968
-1.342854888,5967
-1.118260105,5966
-1.898230582,5965
0.432154403,5964
1.12981763,5963
0.301009344,5962
2.109207718,5961
1.848857793,5960
0.025781888,5959
1.109281732,5958
0.329465579,5957
-1.587943266,5956
-0.293418883,5955
-0.571542728,5954
-1.797399518,5953
0.120173786,5952
0.209665423,5951
-0.905314909,5950
0.85165479,5949
0.721128888,5948
-0.768076877,5947
0.683204555,5946
0.317435913,5945
-1.03167214,5944
0.740094356,5943
0.599386979,5942
-0.552443112,5941
1.226329365,5940
0.876848327,5939
-0.704397082,5938
0.537716813,5937
-0.213679773,5936
-1.906359286,5935
-0.536472643,5934
-0.832386581,5933
-1.881118989,5932
0.274904693,5931
0.641431685,5930
0.065237412,5929
2.157461283,5928
2.093886586,5927
0.586281977,5926
1.632833868,5925
0.451491334,5924
-1.724435452,5923
-0.800943592,5922
-1.646445539,5921
-2.879803573,5920
-0.854488305,5919
-0.510902159,5918
-0.828063952,5917
1.713846651,5916
1.947049483,5915
0.98552049,5914
2.460681024,5913
1.51278012,5912
-0.524204672,5911
0.278111821,5910
-0.810377457,5909
-2.512133229,5908
-0.905166785,5907
-1.100904757,5906
-1.816344676,5905
0.601226541,5904
0.712391068,5903
-0.013836929,5902
1.818259415,5901
1.283052904,5900
-0.247859046,5899
1.078355815,5898
0.159662239,5897
-1.258742073,5896
0.281230851,5895
-0.192118678,5894
-1.256732109,5893
0.586824663,5892
0.173357195,5891
-0.963704465,5890
0.585004337,5889
-0.006930544,5888
-1.389431961,5887
0.275195901,5886
-0.124548731,5885
-1.038436446,5884
1.054565191,5883
0.895092763,5882
0.005485269,5881
1.902202983,5880
1.113281589,5879
-0.360401118,5878
0.663848461,5877
-0.546166014,5876
-2.190914397,5875
-0.877158943,5874
-1.435611861,5873
-2.121574848,5872
0.246109011,5871
0.560863736,5870
0.263446485,5869
2.561324356,5868
2.096190652,5867
0.800584664,5866
1.938771154,5865
0.405117534,5864
-1.564313138,5863
-0.65618087,5862
-1.814566879,5861
-2.864866218,5860
-0.768154802,5859
-0.671857953,5858
-0.894510089,5857
1.695670757,5856
1.591234703,5855
0.772590052,5854
2.360636738,5853
1.202411858,5852
-0.446463158,5851
0.520155494,5850
-0.771358603,5849
-2.093953436,5848
-0.421840936,5847
-0.87105212,5846
-1.523639027,5845
0.675559116,5844
0.357974454,5843
-0.446587349,5842
1.39352292,5841
0.588496149,5840
-0.640374649,5839
0.94192637,5838
0.081511088,5837
-0.944856956,5836
0.938164073,5835
0.285604132,5834
-0.590567158,5833
1.146315221,5832
0.214492443,5831
-1.02129626,5830
0.42447066,5829
-0.755806215,5828
-1.811178376,5827
-0.073544938,5826
-0.652127863,5825
-1.046926925,5824
1.234637618,5823
1.002340602,5822
0.5508238,5821
2.400266183,5820
1.392739576,5819
-0.100010417,5818
0.837881956,5817
-0.79638095,5816
-2.324918755,5815
-1.030806247,5814
-1.801092537,5813
-2.261420081,5812
0.262811794,5811
0.300891572,5810
0.276982963,5809
2.650376794,5808
1.983634502,5807
0.900821367,5806
2.071867751,5805
0.268839704,5804
-1.406185789,5803
-0.438319995,5802
-1.806433385,5801
-2.578733589,5800
-0.497436411,5799
-0.829677729,5798
-0.868069305,5797
1.504495059,5796
1.133356433,5795
0.527334448,5794
2.09091897,5793
0.778184534,5792
-0.427540097,5791
0.756721596,5790
-0.524583618,5789
-1.52279135,5788
0.272582661,5787
-0.590680736,5786
-1.08393681,5785
0.802690133,5784
-0.019192863,5783
-0.77523394,5782
0.945026026,5781
-0.245834538,5780
-0.987157013,5779
0.735597437,5778
-0.089994519,5777
-0.524995514,5776
1.395828268,5775
0.643074431,5774
0.007037632,5773
1.635913175,5772
0.284738655,5771
-0.915242313,5770
0.202519117,5769
-1.27236988,5768
-2.24079849,5767
-0.428953963,5766
-1.121694622,5765
-1.137013912,5764
1.398103096,5763
1.050230144,5762
0.966178723,5761
2.797918186,5760
1.407531485,5759
0.173691846,5758
1.064548816,5757
-0.987825742,5756
-2.277019091,5755
-1.014623452,5754
-2.134031143,5753
-2.23541758,5752
0.269529769,5751
0.054598169,5750
0.330500062,5749
2.55059844,5748
1.682434071,5747
0.879492184,5746
2.107420636,5745
0.133493049,5744
-1.144249978,5743
-0.07561633,5742
-1.624992145,5741
-2.190903497,5740
-0.207045068,5739
-0.88859292,5738
-0.85672004,5737
1.363211932,5736
0.515732061,5735
0.15761736,5734
1.740712186,5733
0.245579369,5732
-0.532234113,5731
0.879196527,5730
-0.39022,5729
-0.911201046,5728
0.849251786,5727
-0.273349651,5726
-0.659994546,5725
0.993368891,5724
-0.358215207,5723
-0.987175464,5722
0.459734297,5721
-0.940751474,5720
-1.391288727,5719
0.507049628,5718
-0.404609505,5717
-0.287856947,5716
1.893445113,5715
0.963011897,5714
0.638272476,5713
2.075549852,5712
0.29780426,5711
-0.833935932,5710
0.107184154,5709
-1.794642187,5708
-2.497295443,5707
-0.718017659,5706
-1.562076456,5705
-1.095941707,5704
1.448636013,5703
0.979255425,5702
1.124616583,5701
2.941018687,5700
1.36023716,5699
0.383115031,5698
1.138626073,5697
-1.091055589,5696
-2.137194783,5695
-0.886876746,5694
-2.233474588,5693
-2.109003448,5692
0.238219997,5691
-0.244734678,5690
0.225377909,5689
2.362685089,5688
1.214265486,5687
0.768535288,5686
1.933957125,5685
-0.029382757,5684
-0.873143716,5683
0.293816897,5682
-1.284963311,5681
-1.57188299,5680
0.282605098,5679
-0.752969882,5678
-0.646570402,5677
1.205894616,5676
-0.093534821,5675
-0.354574919,5674
1.178931798,5673
-0.357111856,5672
-0.653244101,5671
1.015532205,5670
-0.221344563,5669
-0.290245155,5668
1.495731796,5667
0.128372879,5666
-0.100354621,5665
1.17843665,5664
-0.571846788,5663
-1.216271594,5662
-0.025910733,5661
-1.627091163,5660
-1.750879194,5659
0.254570502,5658
-0.630070596,5657
-0.001787907,5656
2.153931484,5655
1.172516645,5654
1.196654648,5653
2.372602586,5652
0.290005031,5651
-0.574852675,5650
0.085208985,5649
-2.110388238,5648
-2.500914148,5647
-0.872545631,5646
-1.861074745,5645
-1.104749859,5644
1.30914732,5643
0.724914084,5642
1.292095904,5641
2.971646638,5640
1.228217138,5639
0.539509947,5638
1.224941023,5637
-1.061684772,5636
-1.797633103,5635
-0.588186347,5634
-2.08494938,5633
-1.694337696,5632
0.316213089,5631
-0.514013214,5630
0.114543341,5629
1.97070328,5628
0.614552449,5627
0.518504409,5626
1.630739586,5625
-0.265778433,5624
-0.568318611,5623
0.621463576,5622
-0.969449564,5621
-0.853796091,5620
0.7938942,5619
-0.606679264,5618
-0.438720299,5617
0.951161747,5616
-0.721816714,5615
-0.728478026,5614
0.611604896,5613
-0.984720982,5612
-0.748077343,5611
1.012544176,5610
-0.21721675,5609
0.332942182,5608
2.088027781,5607
0.521859198,5606
0.438433749,5605
1.403023738,5604
-0.813916506,5603
-1.326487548,5602
-0.375197246,5601
-2.267263645,5600
-1.972103271,5599
-0.098001343,5598
-0.846716134,5597
0.180844364,5596
2.316222808,5595
1.204722531,5594
1.586965372,5593
2.608494722,5592
0.295534091,5591
-0.398438121,5590
0.160062324,5589
-2.167927099,5588
-2.308623514,5587
-0.911616876,5586
-1.96260111,5585
-1.041690275,5584
1.275808437,5583
0.43715031,5582
1.170984096,5581
2.702550729,5580
0.816097894,5579
