Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
143973,4188349,50,4,single,rented,yes,Comedian,Solapur,Maharashtra,4,10,0
165351,3898559,75,15,single,rented,no,Surgeon,Amaravati,Andhra_Pradesh,5,13,0
58064,7361429,58,2,single,rented,no,Web_designer,Thiruvananthapuram,Kerala,2,12,0
82759,8978055,60,9,single,rented,no,Web_designer,Sirsa,Haryana,9,14,0
216758,1207561,35,3,married,rented,no,Graphic_Designer,Ludhiana,Punjab,3,13,0
194016,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,0
52162,1827312,59,7,married,rented,no,Mechanical_engineer,Kozhikode,Kerala,7,12,0
105361,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
108197,7371023,24,16,single,rented,no,Hotel_Manager,Ongole,Andhra_Pradesh,10,14,0
24635,378524,62,11,single,rented,yes,Firefighter,Deoghar,Jharkhand,4,14,0
216589,8790590,68,7,single,rented,yes,Consultant,Ozhukarai,Puducherry,7,14,0
50149,2568258,67,5,single,rented,yes,Official,Pali,Rajasthan,5,11,1
6494,8621608,74,13,single,rented,no,Artist,Vijayawada,Andhra_Pradesh,4,13,0
41200,8733563,76,17,single,rented,no,Official,Surat,Gujarat,12,14,0
176523,3913626,44,13,single,rented,yes,Computer_operator,Arrah,Bihar,4,10,0
124580,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
251020,9071845,70,6,single,rented,yes,Aviator,Nizamabad,Telangana,3,12,1
235319,9575954,66,16,single,rented,yes,Army_officer,Hosur,Tamil_Nadu,14,14,0
183182,8035027,42,16,single,rented,yes,Hotel_Manager,Unnao,Uttar_Pradesh,13,13,0
58152,4936411,69,8,married,rented,yes,Design_Engineer,Jalna,Maharashtra,3,13,0
157098,5663627,29,0,married,rented,yes,Chef,Guna,Madhya_Pradesh,0,14,1
234313,4639603,33,3,single,rented,yes,Comedian,Raipur,Chhattisgarh,3,10,0
135658,2707807,35,12,single,rented,no,Civil_engineer,Ambarnath,Maharashtra,4,13,0
657,8823581,27,15,single,rented,no,Police_officer,Satna,Madhya_Pradesh,10,12,0
169166,8366327,56,2,single,rented,yes,Mechanical_engineer,Ahmednagar,Maharashtra,2,10,0
181513,1694660,68,19,married,rented,yes,Graphic_Designer,Satara,Maharashtra,4,11,0
133465,2507092,54,17,single,rented,yes,Surveyor,Jabalpur,Madhya_Pradesh,7,11,0
19710,7298829,59,16,single,rented,no,Politician,Bharatpur,Rajasthan,3,13,0
14802,9985581,42,16,single,rented,yes,Drafter,Berhampur,Odisha,11,12,0
79169,8546539,39,2,single,rented,yes,Artist,Ramgarh,Jharkhand,2,10,0
14806,988540,65,14,single,rented,no,Architect,Alappuzha,Kerala,13,11,0
193181,4043789,55,17,single,rented,no,Chef,Hospet,Karnataka,10,11,0
219911,9627656,28,8,single,owned,no,Scientist,Loni,Uttar_Pradesh,8,10,1
168036,5152202,78,10,single,rented,no,Design_Engineer,Jamnagar,Gujarat,10,12,0
85520,6691539,66,6,single,rented,no,Police_officer,Mau,Uttar_Pradesh,6,11,0
63825,1198023,44,7,single,rented,no,Librarian,Kumbakonam,Tamil_Nadu,3,12,0
102765,5653642,42,3,single,rented,no,Civil_engineer,Mumbai,Maharashtra,3,11,0
164881,3497108,27,20,single,rented,no,Financial_Analyst,Tiruppur,Tamil_Nadu,10,13,0
127634,5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0
155704,3001816,30,8,single,rented,no,Chartered_Accountant,Durgapur,West_Bengal,8,11,0
102210,737394,50,6,single,rented,no,Technology_specialist,Ongole,Andhra_Pradesh,4,12,0
1385,347594,48,11,single,rented,no,Magistrate,Deoghar,Jharkhand,11,11,0
112265,4400395,70,1,single,rented,no,Economist,Mathura,Uttar_Pradesh,1,12,0
156550,5023035,26,10,single,rented,yes,Petroleum_Engineer,Madurai,Tamil_Nadu,9,13,0
215857,9633948,78,5,single,rented,no,Scientist,Pallavaram,Tamil_Nadu,5,14,1
40881,4349239,57,5,single,rented,no,Architect,Durg,Chhattisgarh,5,13,0
217968,7940587,30,9,single,rented,no,Mechanical_engineer,Kavali,Andhra_Pradesh,4,13,0
100591,7248241,63,12,single,rented,no,Army_officer,Bhubaneswar,Odisha,4,14,0
33519,4707757,66,4,married,rented,no,Artist,Jamnagar,Gujarat,4,11,0
10970,3278154,56,20,single,rented,no,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,12,0
117716,7638998,46,14,single,rented,yes,Firefighter,Gandhidham,Gujarat,12,11,0
230499,3518494,45,12,single,rented,no,Designer,Munger,Bihar,6,14,0
171314,1582604,33,1,single,rented,yes,Engineer,Berhampur,Odisha,1,10,0
104571,6683083,69,1,married,rented,no,Psychologist,Purnia[26],Bihar,1,12,0
229555,5574560,65,3,single,rented,yes,Flight_attendant,Kalyan-Dombivli,Maharashtra,3,10,1
67983,4803487,63,13,single,rented,yes,Petroleum_Engineer,Burhanpur,Madhya_Pradesh,12,13,0
206771,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
144970,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13,0
113271,9597503,47,13,single,rented,no,Chemical_engineer,Guwahati,Assam,7,10,1
245633,4483526,46,17,single,rented,no,Secretary,Guntakal,Andhra_Pradesh,3,11,0
200927,7876459,73,3,single,rented,yes,Design_Engineer,Visakhapatnam[4],Andhra_Pradesh,3,12,0
222704,4092398,63,14,single,rented,no,Police_officer,Udupi,Karnataka,3,14,0
60478,9806306,78,15,single,rented,yes,Mechanical_engineer,Jalgaon,Maharashtra,4,12,0
68680,204283,53,20,single,owned,no,Secretary,Khammam,Telangana,4,11,0
34423,1567163,68,7,single,rented,no,Microbiologist,Nagaon,Assam,7,10,0
112806,7462954,29,2,single,rented,yes,Web_designer,Munger,Bihar,2,11,0
150795,8382400,76,18,single,rented,yes,Industrial_Engineer,Visakhapatnam[4],Andhra_Pradesh,4,13,0
143412,6671351,28,14,single,rented,no,Technology_specialist,Munger,Bihar,13,12,1
18908,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
76545,7808637,65,13,married,rented,no,Consultant,Sambhal,Uttar_Pradesh,7,10,0
149063,4990273,58,2,single,rented,no,Computer_hardware_engineer,Haldia,West_Bengal,2,14,1
174813,4949034,22,16,single,rented,yes,Physician,Eluru[25],Andhra_Pradesh,14,12,0
96611,9623497,42,7,single,rented,yes,Economist,Ballia,Uttar_Pradesh,7,10,0
25946,8312214,43,12,single,rented,no,Statistician,Sasaram[30],Bihar,12,11,0
71089,5093443,56,2,single,rented,no,Architect,Hyderabad,Telangana,2,14,0
203439,6685208,76,17,single,rented,no,Statistician,Anand,Gujarat,14,13,0
63021,4461655,35,9,single,rented,yes,Design_Engineer,Srikakulam,Andhra_Pradesh,9,14,0
224021,6578525,56,1,single,rented,yes,Civil_servant,Kollam,Kerala,1,14,0
247801,2063438,54,8,single,rented,no,Army_officer,Etawah,Uttar_Pradesh,8,14,1
117470,5408156,77,2,single,rented,no,Chemical_engineer,Phusro,Jharkhand,2,14,0
244632,1684829,66,11,single,rented,no,Librarian,Nagpur,Maharashtra,3,10,1
124312,7187813,47,2,single,rented,no,Flight_attendant,Parbhani,Maharashtra,2,13,1
54671,229554,74,15,single,rented,no,Web_designer,Ramgarh,Jharkhand,14,11,0
105760,2984988,70,7,single,rented,yes,Web_designer,Bijapur,Karnataka,7,13,0
232964,963319,31,20,single,rented,yes,Mechanical_engineer,Thrissur,Kerala,4,10,1
88590,1771499,25,15,single,norent_noown,no,Industrial_Engineer,Bareilly,Uttar_Pradesh,14,14,0
59776,368667,48,2,married,rented,no,Computer_operator,Moradabad,Uttar_Pradesh,2,13,0
162737,4306831,49,17,single,rented,no,Biomedical_Engineer,Katihar,Bihar,6,12,0
23624,2116651,55,18,single,rented,yes,Graphic_Designer,Suryapet,Telangana,12,14,0
222549,342231,51,6,single,rented,no,Computer_hardware_engineer,Deoghar,Jharkhand,6,10,0
213260,4351817,31,3,married,rented,no,Hotel_Manager,Tadepalligudem,Andhra_Pradesh,3,11,1
95718,3659030,24,2,single,rented,yes,Computer_hardware_engineer,Pudukkottai,Tamil_Nadu,2,13,0
212641,9656322,56,15,single,rented,yes,Firefighter,Jalgaon,Maharashtra,7,11,0
156247,3847938,70,9,single,rented,no,Geologist,Jalgaon,Maharashtra,9,13,0
88017,7957694,22,0,single,rented,yes,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,0,14,1
59274,1713011,41,5,single,rented,no,Civil_servant,Jamnagar,Gujarat,5,11,0
118407,8374247,25,20,single,norent_noown,no,Fashion_Designer,Tumkur,Karnataka,4,11,0
247054,9955449,58,1,single,rented,no,Geologist,Jalgaon,Maharashtra,1,11,1
45829,1171428,45,11,single,rented,yes,Statistician,Agartala,Tripura,5,11,1
196244,41719,31,2,single,rented,no,Computer_operator,Bikaner,Rajasthan,2,10,0
97210,9518593,71,6,single,rented,no,Artist,Junagadh,Gujarat,6,13,0
187269,3741822,37,14,single,rented,no,Software_Developer,Ghaziabad,Uttar_Pradesh,12,14,0
7605,3372200,32,11,married,rented,no,Flight_attendant,Navi_Mumbai,Maharashtra,4,12,0
218334,5793192,79,20,married,rented,no,Web_designer,Gorakhpur,Uttar_Pradesh,5,13,0
131257,412310,54,3,married,rented,no,Magistrate,Khandwa,Madhya_Pradesh,3,12,0
225644,2016212,49,10,single,rented,yes,Scientist,Ongole,Andhra_Pradesh,8,12,0
184634,968745,56,9,single,rented,no,Army_officer,Madanapalle,Andhra_Pradesh,5,14,0
152542,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
231569,9566294,70,15,single,norent_noown,no,Technology_specialist,Gwalior,Madhya_Pradesh,11,13,0
251547,7067786,56,17,single,rented,no,Drafter,Tumkur,Karnataka,8,14,0
213311,333219,63,1,married,rented,no,Web_designer,Asansol,West_Bengal,1,12,0
97412,1923950,50,12,single,rented,no,Geologist,Chandigarh_city,Chandigarh,3,14,0
221005,485023,63,9,single,rented,no,Technology_specialist,Fatehpur,Uttar_Pradesh,6,14,0
105047,8256373,33,15,single,rented,yes,Magistrate,Kakinada,Andhra_Pradesh,7,13,0
251975,7933470,64,2,single,rented,no,Secretary,Aizawl,Mizoram,2,11,0
4423,2624615,66,4,single,rented,yes,Computer_hardware_engineer,Vijayawada,Andhra_Pradesh,4,12,0
222338,7359021,43,6,single,rented,no,Fashion_Designer,Chandrapur,Maharashtra,4,14,0
7763,7970733,26,7,single,rented,yes,Web_designer,Ichalkaranji,Maharashtra,7,13,0
4382,2818110,41,20,married,rented,no,Librarian,Akola,Maharashtra,12,14,0
240554,5174591,34,10,single,rented,no,Librarian,Rourkela,Odisha,10,14,1
193751,1367163,33,4,single,rented,no,Dentist,Korba,Chhattisgarh,4,11,0
215364,7731278,33,12,married,rented,no,Flight_attendant,Sambhal,Uttar_Pradesh,11,13,0
226353,4895489,56,12,single,rented,no,Magistrate,Karimnagar,Telangana,9,13,0
89031,1273453,61,12,married,rented,no,Technical_writer,Khammam,Telangana,3,11,0
155659,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
91648,8881870,69,5,married,rented,no,Magistrate,Bilaspur,Chhattisgarh,5,14,0
9594,5993219,79,17,single,rented,yes,Biomedical_Engineer,Nagaon,Assam,4,12,0
147057,9591777,40,7,single,rented,no,Geologist,Madhyamgram,West_Bengal,7,11,0
58046,2570620,53,11,single,rented,no,Web_designer,Gaya,Bihar,10,11,0
98546,7393090,59,19,single,rented,no,Geologist,Malda,West_Bengal,4,13,0
85935,9103667,54,3,married,owned,no,Software_Developer,Howrah,West_Bengal,3,12,0
17329,6250439,65,14,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,14,0
355,7867670,60,19,single,rented,no,Biomedical_Engineer,Bhavnagar,Gujarat,12,13,0
237618,9975985,56,20,single,owned,yes,Scientist,Rajkot,Gujarat,3,10,0
26650,4088739,77,20,single,rented,no,Analyst,Ahmednagar,Maharashtra,5,13,0
96438,6896303,25,7,single,rented,no,Police_officer,Bhubaneswar,Odisha,7,13,0
207749,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
13571,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,1
97066,4094969,61,13,single,rented,no,Physician,Rajkot,Gujarat,4,11,0
20149,1582604,33,1,single,rented,yes,Engineer,Berhampur,Odisha,1,10,0
231903,5616320,55,15,single,rented,no,Chemical_engineer,Anantapuram[24],Andhra_Pradesh,11,12,0
58255,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0
27468,6128207,43,5,single,owned,no,Statistician,Kishanganj[35],Bihar,5,14,0
39323,2543132,59,8,single,rented,no,Mechanical_engineer,Howrah,West_Bengal,8,10,0
203673,4091318,33,7,single,rented,no,Geologist,Bhubaneswar,Odisha,7,11,0
194463,535157,50,2,married,rented,no,Engineer,Kochi,Kerala,2,10,0
226448,9196873,42,20,single,owned,yes,Microbiologist,Nizamabad,Telangana,10,13,0
217964,5023484,51,12,single,rented,yes,Statistician,Udupi,Karnataka,9,12,1
185340,3640092,65,2,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,2,12,0
20827,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,0
193872,2528206,65,6,single,rented,no,Architect,Coimbatore,Tamil_Nadu,6,10,0
69808,1464792,65,10,single,owned,no,Technician,Guna,Madhya_Pradesh,10,12,0
67519,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,1
6937,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
34852,9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
185726,3230942,46,18,single,rented,no,Graphic_Designer,Dhule,Maharashtra,12,10,0
219646,1292957,57,2,single,rented,no,Geologist,Ongole,Andhra_Pradesh,2,11,1
58300,757960,58,5,single,rented,yes,Engineer,Sambhal,Uttar_Pradesh,5,10,0
79615,460547,70,20,single,rented,no,Software_Developer,Asansol,West_Bengal,4,12,1
155169,2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,1
164643,479548,43,7,single,rented,no,Politician,Howrah,West_Bengal,3,10,0
214938,7907929,31,20,single,rented,no,Secretary,Pune,Maharashtra,12,11,0
221266,3092909,26,0,single,rented,yes,Biomedical_Engineer,Alwar,Rajasthan,0,13,1
75589,5694236,39,2,married,rented,yes,Economist,Anantapuram[24],Andhra_Pradesh,2,10,0
216844,4683790,55,19,single,rented,yes,Software_Developer,Mahbubnagar,Telangana,4,10,0
161955,6115704,57,17,single,owned,no,Economist,Deoghar,Jharkhand,12,14,0
39539,4521844,64,2,single,rented,no,Engineer,Ramgarh,Jharkhand,2,12,0
127479,7053325,31,8,single,rented,no,Mechanical_engineer,Mau,Uttar_Pradesh,8,11,0
187022,3616979,40,17,single,rented,no,Comedian,Gwalior,Madhya_Pradesh,9,11,0
214390,759604,26,18,single,rented,no,Civil_servant,Mathura,Uttar_Pradesh,10,11,1
127593,4245860,34,3,single,rented,no,Biomedical_Engineer,Pimpri-Chinchwad,Maharashtra,3,11,0
31130,3890930,26,19,single,rented,no,Army_officer,Gangtok,Sikkim,7,13,0
177180,8451218,74,1,single,rented,no,Financial_Analyst,Saharanpur,Uttar_Pradesh,1,12,0
233680,2104140,38,14,single,rented,no,Industrial_Engineer,Jodhpur,Rajasthan,9,10,0
234382,7631946,44,10,married,rented,no,Computer_hardware_engineer,Sirsa,Haryana,7,10,0
250682,2855458,53,3,single,rented,yes,Fashion_Designer,Tadepalligudem,Andhra_Pradesh,3,10,0
200731,4703725,37,6,single,rented,no,Biomedical_Engineer,Bhopal,Madhya_Pradesh,6,10,0
2948,5384499,44,2,married,owned,yes,Librarian,Suryapet,Telangana,2,13,0
146758,4968665,72,11,single,owned,yes,Design_Engineer,Eluru[25],Andhra_Pradesh,3,13,0
242677,9834211,46,3,single,rented,no,Surveyor,Siliguri,West_Bengal,3,13,0
230278,2109140,68,8,single,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,8,12,0
14404,3081814,32,12,single,owned,no,Aviator,Lucknow,Uttar_Pradesh,3,13,0
106139,7974415,42,5,single,norent_noown,no,Petroleum_Engineer,Vellore,Tamil_Nadu,5,13,0
91514,9070646,27,13,single,rented,yes,Graphic_Designer,Imphal,Manipur,13,13,0
96478,7450010,25,5,single,rented,yes,Civil_servant,Panihati,West_Bengal,5,10,0
82951,6051217,48,20,single,owned,no,Analyst,Proddatur,Andhra_Pradesh,7,12,0
32509,227394,56,12,single,rented,no,Firefighter,Patna,Bihar,5,14,0
251291,6148455,35,10,single,rented,no,Scientist,Bhagalpur,Bihar,5,10,0
43203,5605985,57,12,single,rented,no,Engineer,Bidar,Karnataka,3,11,0
91757,4092407,60,9,single,rented,no,Consultant,Madurai,Tamil_Nadu,9,14,0
191577,4222240,56,13,single,rented,no,Surveyor,Tiruchirappalli[10],Tamil_Nadu,13,12,0
153060,1681428,78,6,single,rented,no,Flight_attendant,Pali,Rajasthan,3,11,0
98627,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
230034,1303212,44,7,single,rented,yes,Scientist,Hindupur,Andhra_Pradesh,7,11,1
189611,5203541,30,17,single,rented,no,Physician,Sangli-Miraj_&_Kupwad,Maharashtra,8,13,0
11543,2010564,71,16,single,rented,yes,Microbiologist,Malegaon,Maharashtra,3,12,0
239835,6191518,52,9,single,rented,no,Flight_attendant,Gulbarga,Karnataka,5,13,0
205454,10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0
244603,1405533,72,5,single,rented,no,Consultant,Mirzapur,Uttar_Pradesh,5,10,0
133704,750679,73,6,single,owned,no,Web_designer,Pimpri-Chinchwad,Maharashtra,5,13,0
94850,9789090,42,14,single,owned,no,Financial_Analyst,Pudukkottai,Tamil_Nadu,6,14,0
38757,2167931,58,13,married,rented,no,Secretary,Erode[17],Tamil_Nadu,9,11,1
52103,8442438,23,17,single,norent_noown,no,Mechanical_engineer,Hindupur,Andhra_Pradesh,3,14,0
237951,9427650,39,4,single,rented,no,Technology_specialist,Patna,Bihar,4,13,0
97166,4092407,60,9,single,rented,no,Consultant,Madurai,Tamil_Nadu,9,14,0
125329,2426917,58,12,single,rented,yes,Psychologist,Tiruchirappalli[10],Tamil_Nadu,12,14,0
88390,9685699,62,6,single,rented,no,Physician,Medininagar,Jharkhand,6,10,0
126489,9425863,69,19,single,rented,no,Psychologist,Bangalore,Karnataka,4,11,0
164800,9099898,63,13,single,rented,yes,Economist,Fatehpur,Uttar_Pradesh,11,13,0
122756,927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,1
161491,4186842,58,9,single,rented,yes,Librarian,Raebareli,Uttar_Pradesh,5,13,0
246277,7349392,22,7,married,rented,no,Chartered_Accountant,Ajmer,Rajasthan,7,12,0
169636,7710303,41,12,single,rented,yes,Comedian,Motihari[34],Bihar,4,14,0
173050,7020077,63,9,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,9,13,1
7883,6200661,40,3,single,rented,no,Psychologist,Orai,Uttar_Pradesh,3,10,0
143520,2984988,70,7,single,rented,yes,Web_designer,Bijapur,Karnataka,7,13,0
87372,384314,57,7,single,rented,no,Police_officer,Pondicherry,Puducherry,3,12,0
157134,3729339,73,3,single,rented,no,Biomedical_Engineer,Bidhannagar,West_Bengal,3,14,0
107446,4176341,59,9,single,rented,no,Magistrate,Siliguri,West_Bengal,8,10,0
102366,2072988,61,16,single,rented,yes,Designer,Pallavaram,Tamil_Nadu,14,10,0
11875,8688710,47,1,single,rented,no,Technician,Mira-Bhayandar,Maharashtra,1,10,0
175697,9335221,72,15,single,rented,no,Politician,Arrah,Bihar,4,10,0
98176,7566386,27,16,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,14,10,0
102872,6947233,62,10,single,rented,no,Technical_writer,Bidar,Karnataka,10,12,0
189291,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
139545,7878347,68,6,single,rented,no,Technical_writer,Uluberia,West_Bengal,6,10,0
146160,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,0
189674,7673823,63,15,married,rented,no,Army_officer,Jaipur,Rajasthan,11,14,0
180006,2907457,55,18,single,rented,no,Hotel_Manager,Medininagar,Jharkhand,10,14,0
79065,1606109,42,3,single,rented,no,Engineer,Siliguri,West_Bengal,3,13,0
113643,1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,0
61919,5279919,38,19,single,owned,no,Financial_Analyst,Kumbakonam,Tamil_Nadu,3,10,0
111349,750772,26,13,single,rented,no,Designer,Raiganj,West_Bengal,5,12,0
77391,825461,63,8,single,rented,no,Comedian,Ramgarh,Jharkhand,8,12,0
217209,8034970,21,1,single,rented,yes,Army_officer,Chandigarh_city,Chandigarh,1,13,1
146077,7086647,24,4,married,rented,no,Engineer,Ambattur,Tamil_Nadu,4,14,0
21647,46750,33,13,single,rented,yes,Chef,Morbi,Gujarat,10,11,0
87409,7589290,66,15,single,rented,no,Librarian,Bidhannagar,West_Bengal,8,14,0
86736,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
198404,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
5331,2709078,60,4,single,rented,no,Computer_hardware_engineer,Kozhikode,Kerala,4,12,0
64794,9086933,55,7,single,rented,no,Air_traffic_controller,Saharanpur,Uttar_Pradesh,7,13,0
238512,9688813,69,4,single,rented,no,Designer,Kozhikode,Kerala,4,12,1
131664,800497,49,20,single,rented,no,Army_officer,Katni,Madhya_Pradesh,8,14,0
27688,2018913,68,7,single,rented,yes,Web_designer,Dewas,Madhya_Pradesh,7,13,0
152597,9391736,53,3,single,rented,yes,Librarian,Jodhpur,Rajasthan,3,10,0
94365,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,0
88424,7155409,77,12,single,rented,no,Chartered_Accountant,Arrah,Bihar,10,13,0
189135,233888,64,1,single,rented,no,Psychologist,Tumkur,Karnataka,1,10,0
33127,931235,71,0,single,rented,no,Flight_attendant,Giridih,Jharkhand,0,13,0
173036,6668606,45,2,single,rented,no,Designer,Giridih,Jharkhand,2,10,0
140046,8726324,52,14,single,rented,no,Analyst,Guntur[13],Andhra_Pradesh,9,10,0
131520,5400619,71,1,single,rented,no,Software_Developer,Allahabad,Uttar_Pradesh[5],1,12,0
213019,5485064,27,2,single,rented,no,Designer,South_Dumdum,West_Bengal,2,12,0
125460,6406640,67,20,single,rented,no,Consultant,Hosur,Tamil_Nadu,8,10,0
121547,8435296,38,11,single,rented,no,Technical_writer,Munger,Bihar,3,10,0
239760,6804491,47,19,single,rented,no,Graphic_Designer,Chandrapur,Maharashtra,9,10,0
58950,4660421,24,2,single,rented,yes,Graphic_Designer,Pali,Rajasthan,2,11,0
223715,5899303,77,11,single,rented,no,Surgeon,Jaipur,Rajasthan,10,11,0
141827,3768361,75,9,single,owned,yes,Flight_attendant,Jaipur,Rajasthan,6,13,0
57198,4006235,74,11,single,rented,no,Technology_specialist,Bhagalpur,Bihar,3,13,0
43619,2717090,71,2,single,norent_noown,yes,Surgeon,Kottayam,Kerala,2,10,0
149852,6533070,43,16,single,rented,yes,Fashion_Designer,Nadiad,Gujarat,6,13,0
244820,4195926,44,20,single,rented,no,Dentist,Vellore,Tamil_Nadu,6,13,0
143386,1171826,44,8,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,8,11,1
35833,1920309,60,14,single,rented,no,Physician,Bhiwandi,Maharashtra,4,13,0
147074,3658284,57,0,single,rented,yes,Fashion_Designer,Jammu[16],Jammu_and_Kashmir,0,11,0
212980,1752625,41,8,single,rented,no,Artist,Fatehpur,Uttar_Pradesh,3,10,0
218818,1916535,23,1,single,rented,yes,Surveyor,Eluru[25],Andhra_Pradesh,1,13,0
99441,8720778,74,13,single,rented,yes,Petroleum_Engineer,Sambalpur,Odisha,13,10,0
154838,6088053,50,9,single,rented,no,Web_designer,Ahmednagar,Maharashtra,6,12,0
194339,990478,26,15,single,norent_noown,no,Geologist,Ahmednagar,Maharashtra,5,13,0
177815,2945781,40,5,single,rented,no,Artist,Jammu[16],Jammu_and_Kashmir,5,10,0
25677,5707684,40,2,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,2,11,0
156409,9597503,47,13,single,rented,no,Chemical_engineer,Guwahati,Assam,7,10,0
149980,6565653,53,12,single,owned,no,Army_officer,Aligarh,Uttar_Pradesh,11,12,1
50319,1576759,76,0,single,rented,yes,Computer_operator,Ichalkaranji,Maharashtra,0,13,0
129192,1671470,41,0,single,rented,no,Surveyor,Tenali,Andhra_Pradesh,0,13,0
247947,3507614,52,11,single,rented,yes,Financial_Analyst,Darbhanga,Bihar,8,14,0
164980,7571507,74,17,single,rented,no,Official,Sambalpur,Odisha,3,12,0
179903,6943697,37,14,single,rented,no,Army_officer,Pali,Rajasthan,3,12,1
9200,6438478,64,6,single,rented,yes,Air_traffic_controller,Akola,Maharashtra,6,10,0
196252,1079145,66,16,single,rented,yes,Engineer,Kolhapur,Maharashtra,9,13,1
229648,1498112,79,0,single,rented,no,Surveyor,Ratlam,Madhya_Pradesh,0,10,0
107735,6861713,42,5,single,rented,no,Comedian,Chittoor[28],Andhra_Pradesh,5,12,0
240017,7891247,64,18,single,rented,yes,Web_designer,Katni,Madhya_Pradesh,7,10,0
161150,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
238069,4141546,54,15,single,rented,yes,Comedian,Raichur,Karnataka,10,12,0
142337,8640226,40,12,single,owned,no,Financial_Analyst,Pimpri-Chinchwad,Maharashtra,9,10,0
173741,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
183963,7779633,57,10,single,rented,no,Analyst,Tirunelveli,Tamil_Nadu,10,13,0
244008,465700,24,3,single,rented,no,Chef,Chittoor[28],Andhra_Pradesh,3,10,0
90980,2150868,48,9,single,rented,no,Surgeon,Dindigul,Tamil_Nadu,6,12,0
217211,1788005,54,16,single,rented,no,Army_officer,Alwar,Rajasthan,6,14,0
122255,2967995,21,11,single,rented,yes,Official,Solapur,Maharashtra,11,11,0
154571,4665440,59,5,single,rented,no,Magistrate,Pondicherry,Puducherry,5,11,0
242669,3284441,76,16,single,rented,yes,Technical_writer,Aurangabad,Maharashtra,11,11,1
198864,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
32456,4269729,70,8,single,rented,yes,Fashion_Designer,Unnao,Uttar_Pradesh,8,13,0
224429,9332529,79,6,single,rented,no,Aviator,Guna,Madhya_Pradesh,4,12,0
239793,7587741,54,13,single,rented,no,Air_traffic_controller,Dibrugarh,Assam,3,14,0
55368,9299383,56,15,single,rented,no,Mechanical_engineer,Shahjahanpur,Uttar_Pradesh,8,12,0
29675,4244135,30,9,single,rented,no,Librarian,Thanjavur,Tamil_Nadu,9,10,0
218551,8532973,66,1,married,owned,no,Chemical_engineer,Udupi,Karnataka,1,12,0
54830,9897868,43,17,single,rented,yes,Surgeon,Amaravati,Andhra_Pradesh,8,14,0
180805,1092385,55,4,single,owned,no,Air_traffic_controller,Salem,Tamil_Nadu,4,12,0
193680,1333187,31,10,single,rented,yes,Flight_attendant,Karawal_Nagar,Delhi,10,14,0
95352,2940001,49,7,single,rented,no,Architect,Ballia,Uttar_Pradesh,5,12,0
